"DateTime";"Stock Price History"
"2012-01-23 00:00:00";0,3354
"2012-01-24 00:00:00";0,343
"2012-01-25 00:00:00";0,3409
"2012-01-26 00:00:00";0,3377
"2012-01-27 00:00:00";0,3423
"2012-01-30 00:00:00";0,3397
"2012-01-31 00:00:00";0,339
"2012-02-01 00:00:00";0,3427
"2012-02-02 00:00:00";0,3555
"2012-02-03 00:00:00";0,3632
"2012-02-06 00:00:00";0,3603
"2012-02-07 00:00:00";0,3613
"2012-02-08 00:00:00";0,3744
"2012-02-09 00:00:00";0,3742
"2012-02-10 00:00:00";0,3649
"2012-02-13 00:00:00";0,3707
"2012-02-14 00:00:00";0,3728
"2012-02-15 00:00:00";0,3712
"2012-02-16 00:00:00";0,3776
"2012-02-17 00:00:00";0,3638
"2012-02-21 00:00:00";0,3656
"2012-02-22 00:00:00";0,3632
"2012-02-23 00:00:00";0,3652
"2012-02-24 00:00:00";0,3625
"2012-02-27 00:00:00";0,3551
"2012-02-28 00:00:00";0,3519
"2012-02-29 00:00:00";0,3478
"2012-03-01 00:00:00";0,3501
"2012-03-02 00:00:00";0,3531
"2012-03-05 00:00:00";0,3411
"2012-03-06 00:00:00";0,3379
"2012-03-07 00:00:00";0,34
"2012-03-08 00:00:00";0,341
"2012-03-09 00:00:00";0,3402
"2012-03-12 00:00:00";0,3348
"2012-03-13 00:00:00";0,3395
"2012-03-14 00:00:00";0,3298
"2012-03-15 00:00:00";0,3347
"2012-03-16 00:00:00";0,3351
"2012-03-19 00:00:00";0,3361
"2012-03-20 00:00:00";0,3306
"2012-03-21 00:00:00";0,3319
"2012-03-22 00:00:00";0,3315
"2012-03-23 00:00:00";0,3339
"2012-03-26 00:00:00";0,3379
"2012-03-27 00:00:00";0,3402
"2012-03-28 00:00:00";0,348
"2012-03-29 00:00:00";0,3496
"2012-03-30 00:00:00";0,3534
"2012-04-02 00:00:00";0,3519
"2012-04-03 00:00:00";0,3462
"2012-04-04 00:00:00";0,3363
"2012-04-05 00:00:00";0,3358
"2012-04-09 00:00:00";0,3315
"2012-04-10 00:00:00";0,325
"2012-04-11 00:00:00";0,3292
"2012-04-12 00:00:00";0,337
"2012-04-13 00:00:00";0,325
"2012-04-16 00:00:00";0,3211
"2012-04-17 00:00:00";0,3218
"2012-04-18 00:00:00";0,3184
"2012-04-19 00:00:00";0,3135
"2012-04-20 00:00:00";0,3074
"2012-04-23 00:00:00";0,3037
"2012-04-24 00:00:00";0,2943
"2012-04-25 00:00:00";0,3003
"2012-04-26 00:00:00";0,3005
"2012-04-27 00:00:00";0,298
"2012-04-30 00:00:00";0,2984
"2012-05-01 00:00:00";0,3037
"2012-05-02 00:00:00";0,295
"2012-05-03 00:00:00";0,2899
"2012-05-04 00:00:00";0,2814
"2012-05-07 00:00:00";0,2863
"2012-05-08 00:00:00";0,286
"2012-05-09 00:00:00";0,2872
"2012-05-10 00:00:00";0,2851
"2012-05-11 00:00:00";0,3032
"2012-05-14 00:00:00";0,3014
"2012-05-15 00:00:00";0,2984
"2012-05-16 00:00:00";0,2923
"2012-05-17 00:00:00";0,2904
"2012-05-18 00:00:00";0,2773
"2012-05-21 00:00:00";0,2821
"2012-05-22 00:00:00";0,2787
"2012-05-23 00:00:00";0,2856
"2012-05-24 00:00:00";0,278
"2012-05-25 00:00:00";0,2846
"2012-05-29 00:00:00";0,292
"2012-05-30 00:00:00";0,2885
"2012-05-31 00:00:00";0,2853
"2012-06-01 00:00:00";0,275
"2012-06-04 00:00:00";0,2693
"2012-06-05 00:00:00";0,277
"2012-06-06 00:00:00";0,2844
"2012-06-07 00:00:00";0,2729
"2012-06-08 00:00:00";0,2782
"2012-06-11 00:00:00";0,2814
"2012-06-12 00:00:00";0,2872
"2012-06-13 00:00:00";0,2796
"2012-06-14 00:00:00";0,2762
"2012-06-15 00:00:00";0,2821
"2012-06-18 00:00:00";0,2846
"2012-06-19 00:00:00";0,3038
"2012-06-20 00:00:00";0,3087
"2012-06-21 00:00:00";0,2946
"2012-06-22 00:00:00";0,2983
"2012-06-25 00:00:00";0,289
"2012-06-26 00:00:00";0,2922
"2012-06-27 00:00:00";0,3016
"2012-06-28 00:00:00";0,3039
"2012-06-29 00:00:00";0,3172
"2012-07-02 00:00:00";0,3086
"2012-07-03 00:00:00";0,3168
"2012-07-05 00:00:00";0,3136
"2012-07-06 00:00:00";0,3076
"2012-07-09 00:00:00";0,3035
"2012-07-10 00:00:00";0,2943
"2012-07-11 00:00:00";0,2895
"2012-07-12 00:00:00";0,2846
"2012-07-13 00:00:00";0,2882
"2012-07-16 00:00:00";0,2891
"2012-07-17 00:00:00";0,284
"2012-07-18 00:00:00";0,2998
"2012-07-19 00:00:00";0,3027
"2012-07-20 00:00:00";0,2939
"2012-07-23 00:00:00";0,298
"2012-07-24 00:00:00";0,2947
"2012-07-25 00:00:00";0,3005
"2012-07-26 00:00:00";0,3019
"2012-07-27 00:00:00";0,3093
"2012-07-30 00:00:00";0,306
"2012-07-31 00:00:00";0,3108
"2012-08-01 00:00:00";0,3074
"2012-08-02 00:00:00";0,3085
"2012-08-03 00:00:00";0,3149
"2012-08-06 00:00:00";0,3216
"2012-08-07 00:00:00";0,3248
"2012-08-08 00:00:00";0,3267
"2012-08-09 00:00:00";0,3377
"2012-08-10 00:00:00";0,3356
"2012-08-13 00:00:00";0,34
"2012-08-14 00:00:00";0,3349
"2012-08-15 00:00:00";0,3324
"2012-08-16 00:00:00";0,3393
"2012-08-17 00:00:00";0,3363
"2012-08-20 00:00:00";0,3363
"2012-08-21 00:00:00";0,3354
"2012-08-22 00:00:00";0,3361
"2012-08-23 00:00:00";0,3284
"2012-08-24 00:00:00";0,3351
"2012-08-27 00:00:00";0,3294
"2012-08-28 00:00:00";0,328
"2012-08-29 00:00:00";0,3287
"2012-08-30 00:00:00";0,3225
"2012-08-31 00:00:00";0,3221
"2012-09-04 00:00:00";0,3047
"2012-09-05 00:00:00";0,3058
"2012-09-06 00:00:00";0,3152
"2012-09-07 00:00:00";0,3076
"2012-09-10 00:00:00";0,3048
"2012-09-11 00:00:00";0,3085
"2012-09-12 00:00:00";0,312
"2012-09-13 00:00:00";0,3139
"2012-09-14 00:00:00";0,3177
"2012-09-17 00:00:00";0,309
"2012-09-18 00:00:00";0,311
"2012-09-19 00:00:00";0,3147
"2012-09-20 00:00:00";0,3124
"2012-09-21 00:00:00";0,3137
"2012-09-24 00:00:00";0,3136
"2012-09-25 00:00:00";0,3078
"2012-09-26 00:00:00";0,3026
"2012-09-27 00:00:00";0,3047
"2012-09-28 00:00:00";0,3062
"2012-10-01 00:00:00";0,3011
"2012-10-02 00:00:00";0,3023
"2012-10-03 00:00:00";0,2992
"2012-10-04 00:00:00";0,3127
"2012-10-05 00:00:00";0,3053
"2012-10-08 00:00:00";0,3023
"2012-10-09 00:00:00";0,2959
"2012-10-10 00:00:00";0,2908
"2012-10-11 00:00:00";0,2925
"2012-10-12 00:00:00";0,2899
"2012-10-15 00:00:00";0,2936
"2012-10-16 00:00:00";0,3021
"2012-10-17 00:00:00";0,2998
"2012-10-18 00:00:00";0,2952
"2012-10-19 00:00:00";0,2779
"2012-10-22 00:00:00";0,2748
"2012-10-23 00:00:00";0,283
"2012-10-24 00:00:00";0,2794
"2012-10-25 00:00:00";0,2796
"2012-10-26 00:00:00";0,2766
"2012-10-31 00:00:00";0,2749
"2012-11-01 00:00:00";0,2881
"2012-11-02 00:00:00";0,2867
"2012-11-05 00:00:00";0,2989
"2012-11-06 00:00:00";0,2986
"2012-11-07 00:00:00";0,2895
"2012-11-08 00:00:00";0,2911
"2012-11-09 00:00:00";0,2798
"2012-11-12 00:00:00";0,2735
"2012-11-13 00:00:00";0,2716
"2012-11-14 00:00:00";0,2649
"2012-11-15 00:00:00";0,2661
"2012-11-16 00:00:00";0,2612
"2012-11-19 00:00:00";0,2685
"2012-11-20 00:00:00";0,2655
"2012-11-21 00:00:00";0,2731
"2012-11-23 00:00:00";0,275
"2012-11-26 00:00:00";0,2797
"2012-11-27 00:00:00";0,2808
"2012-11-28 00:00:00";0,2833
"2012-11-29 00:00:00";0,2782
"2012-11-30 00:00:00";0,2766
"2012-12-03 00:00:00";0,2715
"2012-12-04 00:00:00";0,2795
"2012-12-05 00:00:00";0,2763
"2012-12-06 00:00:00";0,2768
"2012-12-07 00:00:00";0,2762
"2012-12-10 00:00:00";0,2856
"2012-12-11 00:00:00";0,2923
"2012-12-12 00:00:00";0,2893
"2012-12-13 00:00:00";0,2895
"2012-12-14 00:00:00";0,2909
"2012-12-17 00:00:00";0,2896
"2012-12-18 00:00:00";0,2902
"2012-12-19 00:00:00";0,2923
"2012-12-20 00:00:00";0,292
"2012-12-21 00:00:00";0,2853
"2012-12-24 00:00:00";0,283
"2012-12-26 00:00:00";0,2828
"2012-12-27 00:00:00";0,281
"2012-12-28 00:00:00";0,2796
"2012-12-31 00:00:00";0,2833
"2013-01-02 00:00:00";0,2939
"2013-01-03 00:00:00";0,2941
"2013-01-04 00:00:00";0,3038
"2013-01-07 00:00:00";0,2951
"2013-01-08 00:00:00";0,2886
"2013-01-09 00:00:00";0,2821
"2013-01-10 00:00:00";0,2826
"2013-01-11 00:00:00";0,2821
"2013-01-14 00:00:00";0,2819
"2013-01-15 00:00:00";0,2768
"2013-01-16 00:00:00";0,2793
"2013-01-17 00:00:00";0,283
"2013-01-18 00:00:00";0,2812
"2013-01-22 00:00:00";0,2798
"2013-01-23 00:00:00";0,2803
"2013-01-24 00:00:00";0,2817
"2013-01-25 00:00:00";0,2867
"2013-01-28 00:00:00";0,2914
"2013-01-29 00:00:00";0,2851
"2013-01-30 00:00:00";0,2847
"2013-01-31 00:00:00";0,2833
"2013-02-01 00:00:00";0,2858
"2013-02-04 00:00:00";0,281
"2013-02-05 00:00:00";0,2874
"2013-02-06 00:00:00";0,2851
"2013-02-07 00:00:00";0,284
"2013-02-08 00:00:00";0,2858
"2013-02-11 00:00:00";0,289
"2013-02-12 00:00:00";0,2872
"2013-02-13 00:00:00";0,2858
"2013-02-14 00:00:00";0,2941
"2013-02-15 00:00:00";0,2942
"2013-02-19 00:00:00";0,2901
"2013-02-20 00:00:00";0,286
"2013-02-21 00:00:00";0,284
"2013-02-22 00:00:00";0,2893
"2013-02-25 00:00:00";0,2842
"2013-02-26 00:00:00";0,2875
"2013-02-27 00:00:00";0,2929
"2013-02-28 00:00:00";0,2943
"2013-03-01 00:00:00";0,2954
"2013-03-04 00:00:00";0,2942
"2013-03-05 00:00:00";0,2975
"2013-03-06 00:00:00";0,2973
"2013-03-07 00:00:00";0,2966
"2013-03-08 00:00:00";0,298
"2013-03-11 00:00:00";0,2951
"2013-03-12 00:00:00";0,2961
"2013-03-13 00:00:00";0,2961
"2013-03-14 00:00:00";0,2964
"2013-03-15 00:00:00";0,2938
"2013-03-18 00:00:00";0,2917
"2013-03-19 00:00:00";0,2899
"2013-03-20 00:00:00";0,2934
"2013-03-21 00:00:00";0,2887
"2013-03-22 00:00:00";0,2901
"2013-03-25 00:00:00";0,2885
"2013-03-26 00:00:00";0,2906
"2013-03-27 00:00:00";0,2941
"2013-03-28 00:00:00";0,2982
"2013-04-01 00:00:00";0,2885
"2013-04-02 00:00:00";0,2853
"2013-04-03 00:00:00";0,2819
"2013-04-04 00:00:00";0,2846
"2013-04-05 00:00:00";0,2896
"2013-04-08 00:00:00";0,2889
"2013-04-09 00:00:00";0,2936
"2013-04-10 00:00:00";0,2982
"2013-04-11 00:00:00";0,2968
"2013-04-12 00:00:00";0,3043
"2013-04-15 00:00:00";0,298
"2013-04-16 00:00:00";0,3013
"2013-04-17 00:00:00";0,2972
"2013-04-18 00:00:00";0,2915
"2013-04-19 00:00:00";0,2922
"2013-04-22 00:00:00";0,2927
"2013-04-23 00:00:00";0,3003
"2013-04-24 00:00:00";0,3106
"2013-04-25 00:00:00";0,3131
"2013-04-26 00:00:00";0,3117
"2013-04-29 00:00:00";0,3154
"2013-04-30 00:00:00";0,3201
"2013-05-01 00:00:00";0,3173
"2013-05-02 00:00:00";0,321
"2013-05-03 00:00:00";0,3224
"2013-05-06 00:00:00";0,3215
"2013-05-07 00:00:00";0,3173
"2013-05-08 00:00:00";0,3231
"2013-05-09 00:00:00";0,3233
"2013-05-10 00:00:00";0,338
"2013-05-13 00:00:00";0,331
"2013-05-14 00:00:00";0,3359
"2013-05-15 00:00:00";0,3416
"2013-05-16 00:00:00";0,3401
"2013-05-17 00:00:00";0,3457
"2013-05-20 00:00:00";0,345
"2013-05-21 00:00:00";0,3486
"2013-05-22 00:00:00";0,3364
"2013-05-23 00:00:00";0,3418
"2013-05-24 00:00:00";0,3397
"2013-05-28 00:00:00";0,3395
"2013-05-29 00:00:00";0,3373
"2013-05-30 00:00:00";0,3418
"2013-05-31 00:00:00";0,338
"2013-06-03 00:00:00";0,3376
"2013-06-04 00:00:00";0,338
"2013-06-05 00:00:00";0,3308
"2013-06-06 00:00:00";0,3329
"2013-06-07 00:00:00";0,3375
"2013-06-10 00:00:00";0,3373
"2013-06-11 00:00:00";0,331
"2013-06-12 00:00:00";0,3282
"2013-06-13 00:00:00";0,3357
"2013-06-14 00:00:00";0,3352
"2013-06-17 00:00:00";0,3385
"2013-06-18 00:00:00";0,3364
"2013-06-19 00:00:00";0,3467
"2013-06-20 00:00:00";0,3373
"2013-06-21 00:00:00";0,3368
"2013-06-24 00:00:00";0,3299
"2013-06-25 00:00:00";0,3322
"2013-06-26 00:00:00";0,3303
"2013-06-27 00:00:00";0,3273
"2013-06-28 00:00:00";0,328
"2013-07-01 00:00:00";0,3294
"2013-07-02 00:00:00";0,3292
"2013-07-03 00:00:00";0,3301
"2013-07-05 00:00:00";0,3327
"2013-07-08 00:00:00";0,3309
"2013-07-09 00:00:00";0,3327
"2013-07-10 00:00:00";0,3371
"2013-07-11 00:00:00";0,3418
"2013-07-12 00:00:00";0,342
"2013-07-15 00:00:00";0,3413
"2013-07-16 00:00:00";0,3432
"2013-07-17 00:00:00";0,3413
"2013-07-18 00:00:00";0,3399
"2013-07-19 00:00:00";0,3327
"2013-07-22 00:00:00";0,3324
"2013-07-23 00:00:00";0,332
"2013-07-24 00:00:00";0,332
"2013-07-25 00:00:00";0,3331
"2013-07-26 00:00:00";0,3317
"2013-07-29 00:00:00";0,331
"2013-07-30 00:00:00";0,3366
"2013-07-31 00:00:00";0,3372
"2013-08-01 00:00:00";0,342
"2013-08-02 00:00:00";0,3448
"2013-08-05 00:00:00";0,3465
"2013-08-06 00:00:00";0,3413
"2013-08-07 00:00:00";0,3411
"2013-08-08 00:00:00";0,3434
"2013-08-09 00:00:00";0,3385
"2013-08-12 00:00:00";0,3357
"2013-08-13 00:00:00";0,3369
"2013-08-14 00:00:00";0,3511
"2013-08-15 00:00:00";0,3534
"2013-08-16 00:00:00";0,3548
"2013-08-19 00:00:00";0,3493
"2013-08-20 00:00:00";0,351
"2013-08-21 00:00:00";0,3494
"2013-08-22 00:00:00";0,3512
"2013-08-23 00:00:00";0,3512
"2013-08-26 00:00:00";0,3521
"2013-08-27 00:00:00";0,3476
"2013-08-28 00:00:00";0,3475
"2013-08-29 00:00:00";0,3468
"2013-08-30 00:00:00";0,3463
"2013-09-03 00:00:00";0,3466
"2013-09-04 00:00:00";0,3498
"2013-09-05 00:00:00";0,3508
"2013-09-06 00:00:00";0,3494
"2013-09-09 00:00:00";0,3551
"2013-09-10 00:00:00";0,3628
"2013-09-11 00:00:00";0,3689
"2013-09-12 00:00:00";0,3686
"2013-09-13 00:00:00";0,371
"2013-09-16 00:00:00";0,3712
"2013-09-17 00:00:00";0,3724
"2013-09-18 00:00:00";0,3756
"2013-09-19 00:00:00";0,3739
"2013-09-20 00:00:00";0,3709
"2013-09-23 00:00:00";0,3672
"2013-09-24 00:00:00";0,3686
"2013-09-25 00:00:00";0,3692
"2013-09-26 00:00:00";0,3679
"2013-09-27 00:00:00";0,3658
"2013-09-30 00:00:00";0,3653
"2013-10-01 00:00:00";0,3651
"2013-10-02 00:00:00";0,3649
"2013-10-03 00:00:00";0,3611
"2013-10-04 00:00:00";0,366
"2013-10-07 00:00:00";0,366
"2013-10-08 00:00:00";0,363
"2013-10-09 00:00:00";0,3574
"2013-10-10 00:00:00";0,3612
"2013-10-11 00:00:00";0,3583
"2013-10-14 00:00:00";0,3637
"2013-10-15 00:00:00";0,3618
"2013-10-16 00:00:00";0,3663
"2013-10-17 00:00:00";0,367
"2013-10-18 00:00:00";0,3712
"2013-10-21 00:00:00";0,3721
"2013-10-22 00:00:00";0,3703
"2013-10-23 00:00:00";0,364
"2013-10-24 00:00:00";0,3612
"2013-10-25 00:00:00";0,3578
"2013-10-28 00:00:00";0,3571
"2013-10-29 00:00:00";0,3576
"2013-10-30 00:00:00";0,3574
"2013-10-31 00:00:00";0,3566
"2013-11-01 00:00:00";0,3582
"2013-11-04 00:00:00";0,348
"2013-11-05 00:00:00";0,3475
"2013-11-06 00:00:00";0,3498
"2013-11-07 00:00:00";0,3415
"2013-11-08 00:00:00";0,3653
"2013-11-11 00:00:00";0,3684
"2013-11-12 00:00:00";0,369
"2013-11-13 00:00:00";0,3792
"2013-11-14 00:00:00";0,3808
"2013-11-15 00:00:00";0,3797
"2013-11-18 00:00:00";0,3705
"2013-11-19 00:00:00";0,3645
"2013-11-20 00:00:00";0,3591
"2013-11-21 00:00:00";0,3619
"2013-11-22 00:00:00";0,3584
"2013-11-25 00:00:00";0,3662
"2013-11-26 00:00:00";0,3692
"2013-11-27 00:00:00";0,3707
"2013-11-29 00:00:00";0,3683
"2013-12-02 00:00:00";0,3718
"2013-12-03 00:00:00";0,3716
"2013-12-04 00:00:00";0,3768
"2013-12-05 00:00:00";0,3707
"2013-12-06 00:00:00";0,3652
"2013-12-09 00:00:00";0,359
"2013-12-10 00:00:00";0,3673
"2013-12-11 00:00:00";0,3638
"2013-12-12 00:00:00";0,3567
"2013-12-13 00:00:00";0,3546
"2013-12-16 00:00:00";0,3551
"2013-12-17 00:00:00";0,3567
"2013-12-18 00:00:00";0,3617
"2013-12-19 00:00:00";0,3631
"2013-12-20 00:00:00";0,3703
"2013-12-23 00:00:00";0,3725
"2013-12-24 00:00:00";0,3735
"2013-12-26 00:00:00";0,3699
"2013-12-27 00:00:00";0,3721
"2013-12-30 00:00:00";0,377
"2013-12-31 00:00:00";0,3782
"2014-01-02 00:00:00";0,3744
"2014-01-03 00:00:00";0,3699
"2014-01-06 00:00:00";0,3749
"2014-01-07 00:00:00";0,381
"2014-01-08 00:00:00";0,3862
"2014-01-09 00:00:00";0,3718
"2014-01-10 00:00:00";0,3714
"2014-01-13 00:00:00";0,3626
"2014-01-14 00:00:00";0,374
"2014-01-15 00:00:00";0,378
"2014-01-16 00:00:00";0,3792
"2014-01-17 00:00:00";0,3775
"2014-01-21 00:00:00";0,3789
"2014-01-22 00:00:00";0,3784
"2014-01-23 00:00:00";0,377
"2014-01-24 00:00:00";0,3673
"2014-01-27 00:00:00";0,365
"2014-01-28 00:00:00";0,3685
"2014-01-29 00:00:00";0,365
"2014-01-30 00:00:00";0,3711
"2014-01-31 00:00:00";0,3707
"2014-02-03 00:00:00";0,3657
"2014-02-04 00:00:00";0,3678
"2014-02-05 00:00:00";0,3645
"2014-02-06 00:00:00";0,3692
"2014-02-07 00:00:00";0,3747
"2014-02-10 00:00:00";0,3758
"2014-02-11 00:00:00";0,3836
"2014-02-12 00:00:00";0,3973
"2014-02-13 00:00:00";0,4098
"2014-02-14 00:00:00";0,4228
"2014-02-18 00:00:00";0,4226
"2014-02-19 00:00:00";0,4283
"2014-02-20 00:00:00";0,4434
"2014-02-21 00:00:00";0,4401
"2014-02-24 00:00:00";0,4464
"2014-02-25 00:00:00";0,4444
"2014-02-26 00:00:00";0,4437
"2014-02-27 00:00:00";0,4387
"2014-02-28 00:00:00";0,4359
"2014-03-03 00:00:00";0,4338
"2014-03-04 00:00:00";0,4383
"2014-03-05 00:00:00";0,4421
"2014-03-06 00:00:00";0,4359
"2014-03-07 00:00:00";0,4354
"2014-03-10 00:00:00";0,429
"2014-03-11 00:00:00";0,4333
"2014-03-12 00:00:00";0,4345
"2014-03-13 00:00:00";0,4207
"2014-03-14 00:00:00";0,4226
"2014-03-17 00:00:00";0,4226
"2014-03-18 00:00:00";0,4326
"2014-03-19 00:00:00";0,44
"2014-03-20 00:00:00";0,4404
"2014-03-21 00:00:00";0,4397
"2014-03-24 00:00:00";0,4376
"2014-03-25 00:00:00";0,4376
"2014-03-26 00:00:00";0,4276
"2014-03-27 00:00:00";0,4219
"2014-03-28 00:00:00";0,4245
"2014-03-31 00:00:00";0,4247
"2014-04-01 00:00:00";0,4423
"2014-04-02 00:00:00";0,4394
"2014-04-03 00:00:00";0,4442
"2014-04-04 00:00:00";0,4304
"2014-04-07 00:00:00";0,4319
"2014-04-08 00:00:00";0,4473
"2014-04-09 00:00:00";0,4468
"2014-04-10 00:00:00";0,4359
"2014-04-11 00:00:00";0,4297
"2014-04-14 00:00:00";0,4345
"2014-04-15 00:00:00";0,4376
"2014-04-16 00:00:00";0,4385
"2014-04-17 00:00:00";0,4402
"2014-04-21 00:00:00";0,4437
"2014-04-22 00:00:00";0,4475
"2014-04-23 00:00:00";0,4527
"2014-04-24 00:00:00";0,4568
"2014-04-25 00:00:00";0,4442
"2014-04-28 00:00:00";0,4423
"2014-04-29 00:00:00";0,4432
"2014-04-30 00:00:00";0,438
"2014-05-01 00:00:00";0,4404
"2014-05-02 00:00:00";0,4371
"2014-05-05 00:00:00";0,4418
"2014-05-06 00:00:00";0,4328
"2014-05-07 00:00:00";0,4334
"2014-05-08 00:00:00";0,4387
"2014-05-09 00:00:00";0,4281
"2014-05-12 00:00:00";0,4406
"2014-05-13 00:00:00";0,4335
"2014-05-14 00:00:00";0,4293
"2014-05-15 00:00:00";0,4269
"2014-05-16 00:00:00";0,4259
"2014-05-19 00:00:00";0,4397
"2014-05-20 00:00:00";0,4346
"2014-05-21 00:00:00";0,4346
"2014-05-22 00:00:00";0,4365
"2014-05-23 00:00:00";0,4405
"2014-05-27 00:00:00";0,4484
"2014-05-28 00:00:00";0,4522
"2014-05-29 00:00:00";0,4515
"2014-05-30 00:00:00";0,4527
"2014-06-02 00:00:00";0,4513
"2014-06-03 00:00:00";0,4494
"2014-06-04 00:00:00";0,4498
"2014-06-05 00:00:00";0,4517
"2014-06-06 00:00:00";0,4534
"2014-06-09 00:00:00";0,4539
"2014-06-10 00:00:00";0,4563
"2014-06-11 00:00:00";0,4622
"2014-06-12 00:00:00";0,4651
"2014-06-13 00:00:00";0,4656
"2014-06-16 00:00:00";0,4641
"2014-06-17 00:00:00";0,4672
"2014-06-18 00:00:00";0,4668
"2014-06-19 00:00:00";0,456
"2014-06-20 00:00:00";0,451
"2014-06-23 00:00:00";0,4458
"2014-06-24 00:00:00";0,4389
"2014-06-25 00:00:00";0,4434
"2014-06-26 00:00:00";0,4374
"2014-06-27 00:00:00";0,4379
"2014-06-30 00:00:00";0,4417
"2014-07-01 00:00:00";0,4467
"2014-07-02 00:00:00";0,4451
"2014-07-03 00:00:00";0,4491
"2014-07-07 00:00:00";0,4455
"2014-07-08 00:00:00";0,442
"2014-07-09 00:00:00";0,4553
"2014-07-10 00:00:00";0,4528
"2014-07-11 00:00:00";0,4539
"2014-07-14 00:00:00";0,4596
"2014-07-15 00:00:00";0,4615
"2014-07-16 00:00:00";0,461
"2014-07-17 00:00:00";0,4598
"2014-07-18 00:00:00";0,4394
"2014-07-21 00:00:00";0,442
"2014-07-22 00:00:00";0,4401
"2014-07-23 00:00:00";0,4308
"2014-07-24 00:00:00";0,4315
"2014-07-25 00:00:00";0,4239
"2014-07-28 00:00:00";0,4222
"2014-07-29 00:00:00";0,4236
"2014-07-30 00:00:00";0,4308
"2014-07-31 00:00:00";0,417
"2014-08-01 00:00:00";0,4215
"2014-08-04 00:00:00";0,4205
"2014-08-05 00:00:00";0,4208
"2014-08-06 00:00:00";0,4203
"2014-08-07 00:00:00";0,416
"2014-08-08 00:00:00";0,4527
"2014-08-11 00:00:00";0,4503
"2014-08-12 00:00:00";0,4503
"2014-08-13 00:00:00";0,4529
"2014-08-14 00:00:00";0,4479
"2014-08-15 00:00:00";0,4536
"2014-08-18 00:00:00";0,4598
"2014-08-19 00:00:00";0,4635
"2014-08-20 00:00:00";0,4607
"2014-08-21 00:00:00";0,4564
"2014-08-22 00:00:00";0,4566
"2014-08-25 00:00:00";0,4573
"2014-08-26 00:00:00";0,4656
"2014-08-27 00:00:00";0,4602
"2014-08-28 00:00:00";0,464
"2014-08-29 00:00:00";0,4655
"2014-09-02 00:00:00";0,4665
"2014-09-03 00:00:00";0,4711
"2014-09-04 00:00:00";0,4793
"2014-09-05 00:00:00";0,4779
"2014-09-08 00:00:00";0,4736
"2014-09-09 00:00:00";0,4676
"2014-09-10 00:00:00";0,4693
"2014-09-11 00:00:00";0,4645
"2014-09-12 00:00:00";0,4576
"2014-09-15 00:00:00";0,4513
"2014-09-16 00:00:00";0,4579
"2014-09-17 00:00:00";0,4583
"2014-09-18 00:00:00";0,4652
"2014-09-19 00:00:00";0,4566
"2014-09-22 00:00:00";0,4521
"2014-09-23 00:00:00";0,4501
"2014-09-24 00:00:00";0,4528
"2014-09-25 00:00:00";0,443
"2014-09-26 00:00:00";0,4438
"2014-09-29 00:00:00";0,4431
"2014-09-30 00:00:00";0,4415
"2014-10-01 00:00:00";0,4372
"2014-10-02 00:00:00";0,4353
"2014-10-03 00:00:00";0,4363
"2014-10-06 00:00:00";0,4336
"2014-10-07 00:00:00";0,429
"2014-10-08 00:00:00";0,437
"2014-10-09 00:00:00";0,4286
"2014-10-10 00:00:00";0,4031
"2014-10-13 00:00:00";0,4017
"2014-10-14 00:00:00";0,411
"2014-10-15 00:00:00";0,4174
"2014-10-16 00:00:00";0,4176
"2014-10-17 00:00:00";0,4169
"2014-10-20 00:00:00";0,4205
"2014-10-21 00:00:00";0,4384
"2014-10-22 00:00:00";0,4281
"2014-10-23 00:00:00";0,4376
"2014-10-24 00:00:00";0,4422
"2014-10-27 00:00:00";0,4425
"2014-10-28 00:00:00";0,453
"2014-10-29 00:00:00";0,45
"2014-10-30 00:00:00";0,4473
"2014-10-31 00:00:00";0,4676
"2014-11-03 00:00:00";0,4755
"2014-11-04 00:00:00";0,4817
"2014-11-05 00:00:00";0,4817
"2014-11-06 00:00:00";0,4839
"2014-11-07 00:00:00";0,4736
"2014-11-10 00:00:00";0,4791
"2014-11-11 00:00:00";0,4733
"2014-11-12 00:00:00";0,4701
"2014-11-13 00:00:00";0,4678
"2014-11-14 00:00:00";0,4735
"2014-11-17 00:00:00";0,4713
"2014-11-18 00:00:00";0,4827
"2014-11-19 00:00:00";0,4809
"2014-11-20 00:00:00";0,4888
"2014-11-21 00:00:00";0,4916
"2014-11-24 00:00:00";0,4946
"2014-11-25 00:00:00";0,4943
"2014-11-26 00:00:00";0,5026
"2014-11-28 00:00:00";0,504
"2014-12-01 00:00:00";0,4946
"2014-12-02 00:00:00";0,4953
"2014-12-03 00:00:00";0,508
"2014-12-04 00:00:00";0,5035
"2014-12-05 00:00:00";0,5064
"2014-12-08 00:00:00";0,4999
"2014-12-09 00:00:00";0,4982
"2014-12-10 00:00:00";0,4871
"2014-12-11 00:00:00";0,4869
"2014-12-12 00:00:00";0,4718
"2014-12-15 00:00:00";0,4703
"2014-12-16 00:00:00";0,4649
"2014-12-17 00:00:00";0,484
"2014-12-18 00:00:00";0,4859
"2014-12-19 00:00:00";0,4907
"2014-12-22 00:00:00";0,4994
"2014-12-23 00:00:00";0,4963
"2014-12-24 00:00:00";0,4943
"2014-12-26 00:00:00";0,4948
"2014-12-29 00:00:00";0,4941
"2014-12-30 00:00:00";0,4895
